month,height,median,mean,std,count,min,max,variable,tower
8,010m,12.399999618530273,14.478432688792232,7.6266533509078975,14879,1.7000000476837158,40.099998474121094,SigPhi,TOWF
9,010m,11.5,13.483129928464361,7.182254777929704,14339,2.0,41.099998474121094,SigPhi,TOWF
10,010m,11.600000381469727,13.596959583740796,7.282692677736653,13781,1.7999999523162842,41.20000076293945,SigPhi,TOWF
11,010m,10.800000190734863,12.106953801665501,6.194944487654381,17228,0.800000011920929,37.70000076293945,SigPhi,TOWF
12,010m,10.100000381469727,10.97679136698867,5.1633500855696335,17696,1.2999999523162842,37.5,SigPhi,TOWF
1,025m,7.199999809265137,7.927455523087459,4.133878143345974,17705,0.6000000238418579,28.799999237060547,SigPhi,TOWS
2,025m,7.400000095367432,8.222369317576275,4.344730680043891,16165,0.5,28.100000381469727,SigPhi,TOWS
3,025m,8.100000381469727,8.775563408550171,4.403646538756851,17838,0.6000000238418579,28.600000381469727,SigPhi,TOWS
4,025m,8.5,9.14873842874335,4.86967471824454,17280,0.699999988079071,28.399999618530273,SigPhi,TOWS
5,025m,8.699999809265137,9.297960903803364,5.129655999843114,17851,0.6000000238418579,29.600000381469727,SigPhi,TOWS
6,025m,8.899999618530273,9.524681717550589,5.181935416539696,17280,0.699999988079071,30.700000762939453,SigPhi,TOWS
7,025m,8.699999809265137,9.490630958769122,5.360514366894582,17846,0.699999988079071,31.299999237060547,SigPhi,TOWS
8,025m,8.300000190734863,9.35859655007373,5.572377671409218,17856,0.699999988079071,29.5,SigPhi,TOWS
9,025m,7.300000190734863,8.518917825818061,5.431463480576359,17280,0.5,30.700000762939453,SigPhi,TOWS
10,025m,7.199999809265137,8.292030245681598,5.408848822998358,17855,0.5,29.600000381469727,SigPhi,TOWS
11,025m,6.800000190734863,7.631044867532125,4.88537193645159,17275,0.5,30.100000381469727,SigPhi,TOWS
12,025m,6.900000095367432,7.566614077313823,4.332600397106794,17747,0.5,27.100000381469727,SigPhi,TOWS
1,015m,8.0,9.343504295177283,5.737218000635126,17704,0.800000011920929,44.5,SigPhi,TOWY
1,033m,10.399999618530273,12.421696937693099,6.337410929280069,17620,2.0999999046325684,44.79999923706055,SigPhi,TOWY
2,015m,8.199999809265137,9.669118468650089,5.9516042029631535,16165,0.6000000238418579,45.599998474121094,SigPhi,TOWY
2,033m,10.5,12.48778635754045,6.307259552204826,16195,2.0,49.0,SigPhi,TOWY
3,015m,9.0,10.252629809423293,5.902500126905253,17834,0.800000011920929,47.099998474121094,SigPhi,TOWY
3,033m,11.100000381469727,13.190077965763294,6.611266206514927,17829,1.399999976158142,46.400001525878906,SigPhi,TOWY
4,015m,9.399999618530273,10.728640049144074,6.530617112199814,17280,0.8999999761581421,44.5,SigPhi,TOWY
4,033m,11.5,13.550564269189158,6.7708892347672975,17279,1.899999976158142,46.0,SigPhi,TOWY
5,015m,9.600000381469727,11.055023818942605,6.96685906472484,17845,0.800000011920929,44.099998474121094,SigPhi,TOWY
5,033m,12.699999809265137,14.693923618350725,6.81220514952191,17856,2.299999952316284,44.900001525878906,SigPhi,TOWY
6,015m,10.0,11.502234316156484,7.180348780266652,17276,0.8999999761581421,43.400001525878906,SigPhi,TOWY
6,033m,13.399999618530273,15.219467593895065,6.704097500089366,17280,3.4000000953674316,45.099998474121094,SigPhi,TOWY
7,015m,9.899999618530273,11.676015918053464,7.532631655226957,17841,0.8999999761581421,45.599998474121094,SigPhi,TOWY
7,033m,14.300000190734863,15.908569511072464,6.883483099910915,17854,3.0,46.400001525878906,SigPhi,TOWY
8,015m,9.5,11.644258343810167,7.9074847779979915,17852,1.0,47.20000076293945,SigPhi,TOWY
8,033m,14.399999618530273,16.039540616724672,7.082046922315447,17850,2.0,43.79999923706055,SigPhi,TOWY
9,015m,8.100000381469727,10.4003703890282,7.556661899195702,17279,0.699999988079071,48.599998474121094,SigPhi,TOWY
9,033m,12.5,14.605141008662502,7.140035919557324,17234,2.5,45.20000076293945,SigPhi,TOWY
10,015m,7.900000095367432,10.033928976848525,7.458186097991165,17852,0.699999988079071,44.0,SigPhi,TOWY
10,033m,11.699999809265137,13.95652442242563,7.359136757425956,17856,2.200000047683716,45.79999923706055,SigPhi,TOWY
11,015m,7.400000095367432,9.174425472574883,6.742714801986273,17275,0.6000000238418579,46.0,SigPhi,TOWY
11,033m,10.699999809265137,12.754292830163173,6.952012211226836,17273,1.7000000476837158,50.29999923706055,SigPhi,TOWY
12,015m,7.599999904632568,8.909381858227968,5.834450065153724,17779,0.6000000238418579,42.400001525878906,SigPhi,TOWY
12,033m,10.300000190734863,12.121939408462291,6.306667749405785,17758,1.0,44.900001525878906,SigPhi,TOWY
1,030m,232.4499969482422,182.5391595333808,100.28463410200901,17776,0.0,360.0,WDir,TOWA
2,030m,230.5,184.08655816094623,97.67971261112497,16218,0.0,360.0,WDir,TOWA
3,030m,228.6999969482422,186.56078210835508,96.97772950677906,17849,0.0,360.0,WDir,TOWA
4,030m,227.3000030517578,189.1331418062083,93.74835534912688,17229,0.0,360.0,WDir,TOWA
5,030m,224.89999389648438,185.88363973324803,93.26629443558906,17732,0.0,360.0,WDir,TOWA
6,030m,220.0,184.88541990068438,93.48920885923735,17277,0.0,360.0,WDir,TOWA
7,030m,221.8000030517578,186.774541346925,93.83053544363673,17660,0.0,360.0,WDir,TOWA
8,030m,209.89999389648438,175.4292108153978,97.1583499495697,17853,0.0,360.0,WDir,TOWA
9,030m,101.0,150.42559500446347,99.45673053866734,16640,0.0,360.0,WDir,TOWA
10,030m,162.0,162.16326469841113,99.85235445740274,17539,0.0,360.0,WDir,TOWA
11,030m,174.1500015258789,165.19288785432022,100.4846185685974,17196,0.0,360.0,WDir,TOWA
12,030m,233.0,181.56271305903735,100.03195121463636,17191,0.0,360.0,WDir,TOWA
1,030m,215.0,166.09964139344262,101.18326359754985,11712,0.0,360.0,WDir,TOWB
2,030m,209.0,161.4443619719181,98.03967392448196,16167,0.0,360.0,WDir,TOWB
3,030m,208.0,163.70119602675857,99.22073133548695,14799,0.0,360.0,WDir,TOWB
4,030m,208.0,164.62194551619314,95.65735344218083,17106,0.0,360.0,WDir,TOWB
5,030m,196.0,158.33202623875644,93.8861978950665,16168,0.0,360.0,WDir,TOWB
6,030m,193.0,158.26696401706795,95.16343370896892,17154,0.0,360.0,WDir,TOWB
7,030m,190.0,159.17797466595778,97.15883833713842,17607,0.0,360.0,WDir,TOWB
8,030m,110.0,139.94611952406706,95.29741581902893,14792,0.0,360.0,WDir,TOWB
9,030m,68.0,122.15238769013088,95.15440363867617,14135,0.0,360.0,WDir,TOWB
10,030m,69.0,123.33484009492598,92.66114746062662,17698,0.0,360.0,WDir,TOWB
11,030m,74.0,129.8475412829149,95.5111459177146,16655,0.0,360.0,WDir,TOWB
12,030m,177.0,147.4373194990938,94.89278991499332,14751,0.0,360.0,WDir,TOWB
1,060m,217.60000610351562,175.3621022967139,99.61884091697162,17410,0.0,360.0,WDir,TOWD
2,060m,215.60000610351562,176.4638229010467,97.10230076016494,15695,0.0,360.0,WDir,TOWD
3,060m,213.60000610351562,179.41752526308593,96.54858244566411,17820,0.0,359.8999938964844,WDir,TOWD
4,060m,213.0,179.11628837553178,93.22401539641089,17270,0.30000001192092896,359.8999938964844,WDir,TOWD
5,060m,210.5,173.88987244336974,90.95730048227591,17803,0.10000000149011612,359.8999938964844,WDir,TOWD
6,060m,207.0,173.09643914276953,92.52991807750557,17271,0.0,359.8999938964844,WDir,TOWD
7,060m,207.5,173.3248598554522,92.77762935265423,17836,0.0,360.0,WDir,TOWD
8,060m,188.60000610351562,161.69632422312944,96.81340578549352,17792,0.0,360.0,WDir,TOWD
9,060m,82.5,134.2139753235311,96.51549529691925,17259,0.10000000149011612,359.8999938964844,WDir,TOWD
10,060m,120.69999694824219,147.79201887115477,97.13578670579169,17842,0.0,360.0,WDir,TOWD
11,060m,136.8000030517578,152.7672149142353,99.05896010205682,17267,0.0,359.8999938964844,WDir,TOWD
12,060m,211.8000030517578,169.79942066854926,97.63121300576964,17779,0.0,360.0,WDir,TOWD
1,010m,236.6999969482422,202.42716089569169,107.79419306908768,14797,0.0,360.0,WDir,TOWF
2,010m,223.8000030517578,197.16257849038416,105.03918015883076,13372,0.0,360.0,WDir,TOWF
3,010m,220.39999389648438,197.66068320275903,101.472968820448,14696,0.0,360.0,WDir,TOWF
4,010m,228.39999389648438,206.41876169931376,97.77387318370172,13906,0.10000000149011612,360.0,WDir,TOWF
5,010m,213.5500030517578,188.4483582125196,94.61269812297758,14862,0.0,359.8999938964844,WDir,TOWF
6,010m,216.89999389648438,193.71670160079185,93.88184531884917,14292,0.0,360.0,WDir,TOWF
7,010m,214.6999969482422,194.66221585186298,97.67910335892087,14776,0.0,360.0,WDir,TOWF
8,010m,206.39999389648438,189.59153221607187,101.75791649185935,14880,0.0,359.8999938964844,WDir,TOWF
9,010m,191.9499969482422,174.85347279480436,112.8622253672198,14340,0.0,360.0,WDir,TOWF
10,010m,203.60000610351562,177.86705022453796,105.0128910990935,14079,0.0,360.0,WDir,TOWF
11,010m,210.10000610351562,184.7867324282697,109.22868066479582,17230,0.0,360.0,WDir,TOWF
12,010m,229.60000610351562,200.90013558350591,103.00279723948238,17701,0.0,360.0,WDir,TOWF
1,025m,214.0,173.7256342166224,105.48842261009717,17699,0.0,360.0,WDir,TOWS
2,025m,207.0,174.17036807918342,101.59613299451993,16165,0.0,360.0,WDir,TOWS
3,025m,205.0,177.2023355041545,102.78732794721165,17812,0.0,360.0,WDir,TOWS
4,025m,209.0,180.93808282652765,98.53730387764953,17265,0.0,360.0,WDir,TOWS
5,025m,209.0,180.24687552541613,93.26845190223402,17843,0.0,360.0,WDir,TOWS
6,025m,205.0,177.7585667978699,95.79862803585534,17276,0.0,360.0,WDir,TOWS
7,025m,205.0,178.07130444531643,97.38008351256664,17839,0.0,360.0,WDir,TOWS
8,025m,192.0,168.71593391206946,102.8569513322744,17855,0.0,360.0,WDir,TOWS
9,025m,91.0,138.874500723589,106.04474150769506,17275,0.0,360.0,WDir,TOWS
10,025m,179.0,157.63209185102212,103.74809006958495,17855,0.0,360.0,WDir,TOWS
11,025m,177.0,159.55705436229954,105.73243079205939,17273,0.0,360.0,WDir,TOWS
12,025m,212.0,174.76298133844506,100.97207607729143,17737,0.0,360.0,WDir,TOWS
1,033m,214.0,162.81506388702084,100.02789380368381,17844,0.0,360.0,WDir,TOWY
2,033m,214.0,166.518018018018,97.52979536310532,16206,0.0,360.0,WDir,TOWY
3,033m,212.0,166.74828824783927,97.59776417246944,17818,0.0,360.0,WDir,TOWY
4,033m,216.0,173.61001737116388,93.71960973008024,17270,0.0,360.0,WDir,TOWY
5,033m,211.0,169.45631340021296,90.76085020574254,17843,0.0,360.0,WDir,TOWY
6,033m,207.0,166.64835292074335,92.1035764092839,17273,0.0,360.0,WDir,TOWY
7,033m,206.0,167.80744436347328,93.36635977207602,17839,0.0,360.0,WDir,TOWY
8,033m,177.0,156.33914359376752,97.07450197675378,17842,0.0,360.0,WDir,TOWY
9,033m,72.0,128.08924737422387,94.31703102224232,17233,0.0,360.0,WDir,TOWY
10,033m,108.0,144.03815767355857,94.74340882854717,17847,0.0,360.0,WDir,TOWY
11,033m,117.0,147.57235471173883,96.18882736466485,17276,0.0,360.0,WDir,TOWY
12,033m,214.0,165.14679515912147,96.29762195395509,17848,0.0,360.0,WDir,TOWY
1,015m,0.0,0.0016370024054317893,0.009644951783969178,17856,0.0,0.38858267664909363,PrecipIn,TOWA
2,015m,0.0,0.0032346337869721214,0.014383568560700567,15905,0.0,0.4629921317100525,PrecipIn,TOWA
3,015m,0.0,0.0020391257756429736,0.012316325461557334,17856,0.0,0.5208660960197449,PrecipIn,TOWA
4,015m,0.0,0.0018908573998487554,0.012429830718149914,17280,0.0,0.4803149402141571,PrecipIn,TOWA
5,015m,0.0,0.001497756527454893,0.013801675486558352,17854,0.0,0.4960629940032959,PrecipIn,TOWA
6,015m,0.0,0.0014475566865897876,0.014562392089533562,17280,0.0,0.5748031735420227,PrecipIn,TOWA
7,015m,0.0,0.001900792518805038,0.024644146297492377,17856,0.0,1.2795275449752808,PrecipIn,TOWA
8,015m,0.0,0.001841261140419267,0.020383510880303993,17856,0.0,0.8976377844810486,PrecipIn,TOWA
9,015m,0.0,0.0012089906794633882,0.015061918170688566,16644,0.0,0.8031495809555054,PrecipIn,TOWA
10,015m,0.0,0.0016808792253256038,0.013191054997103359,17856,0.0,0.5208660960197449,PrecipIn,TOWA
11,015m,0.0,0.0011038663663649351,0.009097991634322365,17275,0.0,0.4094488024711609,PrecipIn,TOWA
12,015m,0.0,0.001444208970588405,0.009456036710537756,17856,0.0,0.31889766454696655,PrecipIn,TOWA
1,015m,0.0,0.0014144743970080002,0.009688826444733605,11708,0.0,0.4099999964237213,PrecipIn,TOWB
2,015m,0.0,0.0031537116873377774,0.014601007931479573,16162,0.0,0.4000000059604645,PrecipIn,TOWB
3,015m,0.0,0.00178053077976974,0.012667851125737069,14816,0.0,0.6100000143051147,PrecipIn,TOWB
4,015m,0.0,0.0013295603076434166,0.011938284840982596,17104,0.0,0.8700000047683716,PrecipIn,TOWB
5,015m,0.0,0.0010905707325214822,0.012287596667659554,16166,0.0,0.5199999809265137,PrecipIn,TOWB
6,015m,0.0,0.0013452338703262613,0.016336744960250043,17157,0.0,0.8799999952316284,PrecipIn,TOWB
7,015m,0.0,0.001709751634904771,0.023136446717098115,17605,0.0,1.0299999713897705,PrecipIn,TOWB
8,015m,0.0,0.00190196076913046,0.020918780103622803,14790,0.0,0.9399999976158142,PrecipIn,TOWB
9,015m,0.0,0.0012807079553604126,0.012548777685998085,14125,0.0,0.4699999988079071,PrecipIn,TOWB
10,015m,0.0,0.00176088183932954,0.014089769236124833,17690,0.0,0.5,PrecipIn,TOWB
11,015m,0.0,0.0012827287897881037,0.010425460329444415,16652,0.0,0.5099999904632568,PrecipIn,TOWB
12,015m,0.0,0.0019614191025567893,0.011768887148106321,14826,0.0,0.4399999976158142,PrecipIn,TOWB
1,002m,0.0,0.0016568115059008546,0.010798800871705986,17419,0.0,0.4099999964237213,PrecipIn,TOWD
2,002m,0.0,0.0033290005389359956,0.014943945824284795,13848,0.0,0.4399999976158142,PrecipIn,TOWD
3,002m,0.0,0.0021019707846512844,0.013091419639072678,14867,0.0,0.3799999952316284,PrecipIn,TOWD
4,002m,0.0,0.0018284057764255482,0.013733109590213193,17250,0.0,0.6100000143051147,PrecipIn,TOWD
5,002m,0.0,0.0015068878137708415,0.014657998288415842,17785,0.0,0.5199999809265137,PrecipIn,TOWD
6,002m,0.0,0.0015744335509907048,0.017298282100188418,17257,0.0,0.9800000190734863,PrecipIn,TOWD
7,002m,0.0,0.001818385512984024,0.025011566057156293,17851,0.0,1.1699999570846558,PrecipIn,TOWD
8,002m,0.0,0.0020084104184003846,0.024942075620460035,17835,0.0,1.4199999570846558,PrecipIn,TOWD
9,002m,0.0,0.00126454749982432,0.013635978611494135,17271,0.0,0.7400000095367432,PrecipIn,TOWD
10,002m,0.0,0.0017301640631352604,0.01385476019819366,17796,0.0,0.5,PrecipIn,TOWD
11,002m,0.0,0.0013612413742340583,0.011443821140431321,17271,0.0,0.5199999809265137,PrecipIn,TOWD
12,002m,0.0,0.0018290626897254092,0.011063595542739502,17796,0.0,0.4300000071525574,PrecipIn,TOWD
1,010m,0.0,0.001587621910510703,0.010375524730851566,14865,0.0,0.3499999940395355,PrecipIn,TOWF
2,010m,0.0,0.0036789072601863975,0.01536781657743351,13398,0.0,0.4099999964237213,PrecipIn,TOWF
3,010m,0.0,0.002017436296223758,0.013029712830784726,14682,0.0,0.4399999976158142,PrecipIn,TOWF
4,010m,0.0,0.00141369153295031,0.010785188883658203,13921,0.0,0.4300000071525574,PrecipIn,TOWF
5,010m,0.0,0.0014103081560106012,0.014995771131756024,14862,0.0,0.5899999737739563,PrecipIn,TOWF
6,010m,0.0,0.0017305808178324478,0.01984420867558422,14290,0.0,1.0,PrecipIn,TOWF
7,010m,0.0,0.0019078234894605555,0.023383969887684677,14776,0.0,0.9900000095367432,PrecipIn,TOWF
8,010m,0.0,0.0016754032150211355,0.018941213107571683,14880,0.0,0.9200000166893005,PrecipIn,TOWF
9,010m,0.0,0.0010186370673114671,0.00949089310749868,14058,0.0,0.3400000035762787,PrecipIn,TOWF
10,010m,0.0,0.0015850799164170693,0.012231300934955508,14075,0.0,0.5099999904632568,PrecipIn,TOWF
11,010m,0.0,0.0012549315244227434,0.01003086566583054,17236,0.0,0.47999998927116394,PrecipIn,TOWF
12,010m,0.0,0.0017403532244958254,0.011848724476015402,17778,0.0,0.8399999737739563,PrecipIn,TOWF
1,015m,0.0,0.0015888216662868244,0.010110631726825301,17856,0.0,0.3199999928474426,PrecipIn,TOWY
2,015m,0.0,0.003343811604705009,0.014887231950638695,16224,0.0,0.3700000047683716,PrecipIn,TOWY
3,015m,0.0,0.0019082383153779252,0.011723723641944092,17807,0.0,0.3700000047683716,PrecipIn,TOWY
4,015m,0.0,0.00181192127832522,0.014108064449219708,17280,0.0,1.0399999618530273,PrecipIn,TOWY
5,015m,0.0,0.001552419347887171,0.015726532704079005,17856,0.0,0.7900000214576721,PrecipIn,TOWY
6,015m,0.0,0.0016293337894983642,0.018880809430539092,17277,0.0,0.8299999833106995,PrecipIn,TOWY
7,015m,0.0,0.0019425145603577782,0.023565890734108252,17848,0.0,1.0299999713897705,PrecipIn,TOWY
8,015m,0.0,0.0016133549853948163,0.01833020400005946,17851,0.0,0.8299999833106995,PrecipIn,TOWY
9,015m,0.0,0.0011832127204722848,0.011349834803994005,17275,0.0,0.47999998927116394,PrecipIn,TOWY
10,015m,0.0,0.0016218637835816898,0.012006790752400923,17856,0.0,0.5899999737739563,PrecipIn,TOWY
11,015m,0.0,0.0012494212830292614,0.00917300644437925,17280,0.0,0.3400000035762787,PrecipIn,TOWY
12,015m,0.0,0.0018095771298834804,0.010782721614147674,17855,0.0,0.47999998927116394,PrecipIn,TOWY
1,002m,-1.100000023841858,91.82885195459293,170.03578212635517,17160,-4.0,754.0999755859375,SolarRadWm2,TOWD
2,002m,-1.0,109.5759701125147,202.62764398136636,13529,-4.0,896.0,SolarRadWm2,TOWD
3,002m,1.5,169.6729562858308,271.53664410429,14728,-4.0,1072.4000244140625,SolarRadWm2,TOWD
4,002m,44.85000038146973,246.59104162136023,332.54981095886035,16186,-5.0,1203.4000244140625,SolarRadWm2,TOWD
5,002m,92.9000015258789,279.33518079538396,346.66833307004384,16526,-5.0,1240.4000244140625,SolarRadWm2,TOWD
6,002m,112.5,284.9218321136523,346.5035004807149,16146,-5.0,1214.5999755859375,SolarRadWm2,TOWD
7,002m,102.5999984741211,283.081411923255,346.0528286779139,16403,-5.0,1239.5999755859375,SolarRadWm2,TOWD
8,002m,64.4000015258789,257.6866495164886,331.4885601179644,16696,-5.0,1222.5,SolarRadWm2,TOWD
9,002m,18.5,222.64338479784465,309.4500221139315,16492,-5.0,1140.4000244140625,SolarRadWm2,TOWD
10,002m,-0.800000011920929,166.97397329152915,255.96131769929374,17313,-5.0,981.4000244140625,SolarRadWm2,TOWD
11,002m,-1.100000023841858,121.70804574773301,201.63853555072927,16779,-5.0,758.5,SolarRadWm2,TOWD
12,002m,-1.100000023841858,83.67424318147125,155.7579809003181,17277,-5.0,725.5,SolarRadWm2,TOWD
1,010m,0.0,93.11667788185959,173.14423403247568,14864,-2.700000047683716,773.5,SolarRadWm2,TOWF
2,010m,0.0,105.67579732523902,197.36926387377872,13387,-3.5,900.4000244140625,SolarRadWm2,TOWF
3,010m,2.0,164.2617356505808,262.00281367983155,14669,-2.5,1027.5,SolarRadWm2,TOWF
4,010m,24.399999618530273,225.19629791691813,312.3037492559831,13911,-3.700000047683716,1118.5999755859375,SolarRadWm2,TOWF
5,010m,56.5,255.72094884746298,326.6980734443726,14860,-4.800000190734863,1117.300048828125,SolarRadWm2,TOWF
6,010m,69.85000228881836,265.7126280004792,333.19196534566385,14262,-4.599999904632568,1160.800048828125,SolarRadWm2,TOWF
7,010m,58.64999961853027,254.2538671884508,324.52837251549505,14688,-4.800000190734863,1207.199951171875,SolarRadWm2,TOWF
8,010m,34.5,230.34485891463228,308.15962688251113,14851,-3.9000000953674316,1113.9000244140625,SolarRadWm2,TOWF
9,010m,9.75,205.3776545898204,288.0446488399414,14240,-4.300000190734863,1019.7000122070312,SolarRadWm2,TOWF
10,010m,0.6000000238418579,143.18474109060523,231.65616526451404,10833,-4.699999809265137,1033.5999755859375,SolarRadWm2,TOWF
11,010m,0.0,117.70202600149184,197.889757524548,17226,-3.0,798.7000122070312,SolarRadWm2,TOWF
12,010m,-0.10000000149011612,81.94264173520354,155.48691785185179,17769,-3.5,812.4000244140625,SolarRadWm2,TOWF
1,015m,143.0695037841797,219.7006735660958,205.6031984096134,7403,0.6979000568389893,807.4702758789062,SolarRadWm2,TOWY
2,015m,143.76739501953125,247.97268936109595,245.6359665361365,7328,0.0,916.3426513671875,SolarRadWm2,TOWY
3,015m,247.0565948486328,341.42672667603347,300.7415347301753,9013,0.0,1062.9017333984375,SolarRadWm2,TOWY
4,015m,346.8562927246094,416.75895414961997,333.88802836965897,9559,0.0,1207.3670654296875,SolarRadWm2,TOWY
5,015m,384.54290771484375,440.46348967818096,338.7110532714332,10580,0.0,1229.001953125,SolarRadWm2,TOWY
6,015m,401.9903869628906,448.4105457879574,342.5962901643604,10509,0.0,1218.533447265625,SolarRadWm2,TOWY
7,015m,400.5946044921875,443.64513424554866,336.7703525623818,10720,0.0,1215.0439453125,SolarRadWm2,TOWY
8,015m,376.86602783203125,424.2773666540545,322.0389357810003,10065,0.0,1217.83544921875,SolarRadWm2,TOWY
9,015m,350.6947479248047,401.52347011163914,305.81091113571495,8950,0.0,1166.8887939453125,SolarRadWm2,TOWY
10,015m,267.2956848144531,328.6296219242675,269.515112548223,8681,0.0,995.2053833007812,SolarRadWm2,TOWY
11,015m,218.09375,274.6345634196283,225.0745552760958,7482,0.0,773.2732543945312,SolarRadWm2,TOWY
12,015m,133.99679565429688,202.3013720841016,188.09219040127877,7226,0.0,717.4412231445312,SolarRadWm2,TOWY
