year,height,median,mean,std,count,min,max,variable,tower
2017,015m,8.699999809265137,10.312306597715713,6.770705966780426,35030,0.6000000238418579,46.0,SigPhi,TOWY
2017,033m,11.699999809265137,13.818544956957243,6.807998799848258,35023,2.0,45.099998474121094,SigPhi,TOWY
2018,015m,8.600000381469727,10.360321585086627,6.805735752720704,35014,0.800000011920929,48.599998474121094,SigPhi,TOWY
2018,033m,11.899999618530273,14.007243444161585,6.8524191537604615,35011,2.0999999046325684,49.0,SigPhi,TOWY
2019,015m,8.5,10.403165935218821,7.062398932152358,34966,0.6000000238418579,45.0,SigPhi,TOWY
2019,033m,12.0,14.104549100999838,7.025320198107876,34952,2.0,50.29999923706055,SigPhi,TOWY
2020,015m,8.600000381469727,10.297934530557436,6.821606864116789,35101,0.699999988079071,45.599998474121094,SigPhi,TOWY
2020,033m,11.600000381469727,13.731207652674485,6.825434213636584,35126,1.600000023841858,44.29999923706055,SigPhi,TOWY
2021,015m,8.699999809265137,10.55878028946285,7.034898303438212,34959,0.800000011920929,45.70000076293945,SigPhi,TOWY
2021,033m,12.0,14.15003437924542,7.085152401751219,34910,1.899999976158142,46.400001525878906,SigPhi,TOWY
2022,015m,8.600000381469727,10.297482242725797,6.803066996121885,34912,0.6000000238418579,43.400001525878906,SigPhi,TOWY
2022,033m,11.699999809265137,13.738247950689415,6.844997134295409,34862,1.0,45.29999923706055,SigPhi,TOWY
2017,030m,223.0,181.7097771037798,95.91101101913922,34949,0.0,360.0,WDir,TOWA
2018,030m,220.0,178.20686195826644,97.7450219660918,34888,0.0,360.0,WDir,TOWA
2019,030m,215.9499969482422,175.7205008271126,98.13265783043992,34862,0.0,359.8999938964844,WDir,TOWA
2020,030m,218.3000030517578,176.33961256450064,98.14652267455763,34686,0.0,360.0,WDir,TOWA
2021,030m,218.1999969482422,177.18807584934638,98.82859820566021,34644,0.0,360.0,WDir,TOWA
2022,030m,221.39999389648438,178.71968883383278,98.50653356930862,34131,0.0,359.8999938964844,WDir,TOWA
2017,030m,225.1999969482422,182.79924271503367,100.75123668320028,31823,0.0,360.0,WDir,TOWB
2018,030m,124.0,142.21151822128667,95.44196728402508,30404,0.0,360.0,WDir,TOWB
2019,030m,119.0,142.26398852223815,95.35205977495015,34850,0.0,360.0,WDir,TOWB
2020,030m,119.0,142.53227218712865,95.32521764806849,31978,0.0,360.0,WDir,TOWB
2021,030m,110.0,141.5524653141569,95.60698924053177,31497,0.0,360.0,WDir,TOWB
2022,030m,143.0,144.48030292274692,94.06637463090684,28192,0.0,360.0,WDir,TOWB
2017,060m,207.89999389648438,170.94837400404506,95.50552307116924,34994,0.0,360.0,WDir,TOWD
2018,060m,208.5,170.01839595014087,98.03418585557337,34986,0.0,359.8999938964844,WDir,TOWD
2019,060m,203.10000610351562,166.7231160999363,98.32238140300178,34967,0.0,360.0,WDir,TOWD
2020,060m,203.39999389648438,166.31510070188216,96.94431878699743,34654,0.0,360.0,WDir,TOWD
2021,060m,176.8499984741211,159.61282347643387,93.22737483895382,35014,0.0,360.0,WDir,TOWD
2022,060m,203.0,164.52526070902033,98.38769012869967,34429,0.0,360.0,WDir,TOWD
2017,010m,229.60000610351562,219.20879494545304,96.87205328639271,6572,0.0,360.0,WDir,TOWF
2018,010m,213.60000610351562,205.36127583555216,100.45466290688992,33297,0.0,360.0,WDir,TOWF
2019,010m,216.39999389648438,185.50437840881523,103.66882272798763,34853,0.0,360.0,WDir,TOWF
2020,010m,216.3000030517578,183.9647161668155,103.97588971990346,34846,0.0,360.0,WDir,TOWF
2021,010m,217.6999969482422,184.48103475223658,104.357245417083,34964,0.0,360.0,WDir,TOWF
2022,010m,218.89999389648438,198.28636001702765,101.79990041588653,34399,0.0,360.0,WDir,TOWF
2017,025m,203.0,172.64466280099404,100.77726744008754,35009,0.0,360.0,WDir,TOWS
2018,025m,202.0,171.9406455298486,102.31049879347538,35010,0.0,360.0,WDir,TOWS
2019,025m,199.0,169.65477586749435,102.31819254327328,34957,0.0,360.0,WDir,TOWS
2020,025m,198.0,167.5739906478102,102.56732062000857,35072,0.0,360.0,WDir,TOWS
2021,025m,198.0,168.0775413305875,103.14081052210162,34962,0.0,360.0,WDir,TOWS
2022,025m,202.0,171.08450865726408,100.38455069761557,34884,0.0,360.0,WDir,TOWS
2017,033m,203.0,161.54364274905063,95.295614567158,35023,0.0,360.0,WDir,TOWY
2018,033m,199.0,160.70639136394792,97.24153634323676,35016,0.0,360.0,WDir,TOWY
2019,033m,191.0,157.62155524459547,96.36935523703123,35017,0.0,360.0,WDir,TOWY
2020,033m,194.0,158.54961984224164,96.70709832050524,35117,0.0,360.0,WDir,TOWY
2021,033m,182.0,156.01941331198537,96.86718198381527,34976,0.0,360.0,WDir,TOWY
2022,033m,204.0,163.02063446699057,94.36686846958007,34990,0.0,360.0,WDir,TOWY
2017,015m,0.0,0.0017212050263642345,0.01798595049303321,35040,0.0,1.2795275449752808,PrecipIn,TOWA
2018,015m,0.0,0.001884230995210842,0.014340972587099404,35038,0.0,0.8228346109390259,PrecipIn,TOWA
2019,015m,0.0,0.002019064841721819,0.015038651203161245,35040,0.0,0.8976377844810486,PrecipIn,TOWA
2020,015m,0.0,0.0019349223704676131,0.012962666500846058,35136,0.0,0.5952755808830261,PrecipIn,TOWA
2021,015m,0.0,0.0016520489400601414,0.013619864544646499,35040,0.0,0.5748031735420227,PrecipIn,TOWA
2022,015m,0.0,0.0011847413114672134,0.0140586595772069,34080,0.0,1.0208661556243896,PrecipIn,TOWA
2017,015m,0.0,0.000532485423757857,0.007992709818808442,31818,0.0,0.47999998927116394,PrecipIn,TOWB
2018,015m,0.0,0.0018299384429198136,0.015054349581945292,30389,0.0,1.0299999713897705,PrecipIn,TOWB
2019,015m,0.0,0.002081292411877748,0.01656698534601437,34911,0.0,0.9399999976158142,PrecipIn,TOWB
2020,015m,0.0,0.0020119509243753313,0.01426297481694405,31964,0.0,0.6100000143051147,PrecipIn,TOWB
2021,015m,0.0,0.0018356199032244674,0.01681059275188954,31488,0.0,0.8799999952316284,PrecipIn,TOWB
2022,015m,0.0,0.0016984874631684745,0.016803818409531407,28231,0.0,0.8700000047683716,PrecipIn,TOWB
2017,002m,0.0,0.0016537637358145312,0.017039619564534165,35005,0.0,1.1699999570846558,PrecipIn,TOWD
2018,002m,0.0,0.001759140132252731,0.01462756084225384,34983,0.0,1.1299999952316284,PrecipIn,TOWD
2019,002m,0.0,0.0020521163159901786,0.017383878921368227,35037,0.0,1.100000023841858,PrecipIn,TOWD
2020,002m,0.0,0.002005477851941157,0.014534346525806227,34685,0.0,0.550000011920929,PrecipIn,TOWD
2021,002m,0.0,0.0016848865270708195,0.015452159330203167,35035,0.0,0.9800000190734863,PrecipIn,TOWD
2022,002m,0.0,0.0016531642835892475,0.01780218516098096,29501,0.0,1.4199999570846558,PrecipIn,TOWD
2017,010m,0.0,0.0011462450489587571,0.009566849182754364,6578,0.0,0.3400000035762787,PrecipIn,TOWF
2018,010m,0.0,0.0016969059588100575,0.013558530623565447,33290,0.0,0.9700000286102295,PrecipIn,TOWF
2019,010m,0.0,0.0018880238011394072,0.01490052505346945,34936,0.0,0.9200000166893005,PrecipIn,TOWF
2020,010m,0.0,0.0019034498447257119,0.013624850582994018,34842,0.0,0.5899999737739563,PrecipIn,TOWF
2021,010m,0.0,0.0017493569435592753,0.01704952395936305,34990,0.0,1.0,PrecipIn,TOWF
2022,010m,0.0,0.0015410267502609985,0.015113675855436815,34185,0.0,0.8399999737739563,PrecipIn,TOWF
2017,015m,0.0,0.001753339409434349,0.016706733679806376,35036,0.0,1.0399999618530273,PrecipIn,TOWY
2018,015m,0.0,0.0017283703759450868,0.01406750512007639,35033,0.0,0.8899999856948853,PrecipIn,TOWY
2019,015m,0.0,0.0018983331285859402,0.01492901418432776,35036,0.0,0.8100000023841858,PrecipIn,TOWY
2020,015m,0.0,0.0019832616768686805,0.01376814364346936,35129,0.0,0.6200000047683716,PrecipIn,TOWY
2021,015m,0.0,0.0016394050834981583,0.015442422833157755,35031,0.0,1.0299999713897705,PrecipIn,TOWY
2022,015m,0.0,0.001570285701006651,0.01377128142227105,35000,0.0,0.6499999761581421,PrecipIn,TOWY
2017,002m,2.5999999046325684,181.2294702921859,281.09404733070863,34662,-4.0,1192.4000244140625,SolarRadWm2,TOWD
2018,002m,4.400000095367432,180.2297014300704,283.8922762865053,34628,-2.0,1213.9000244140625,SolarRadWm2,TOWD
2019,002m,5.049999952316284,195.76536258003054,298.853507993847,34532,-1.600000023841858,1240.4000244140625,SolarRadWm2,TOWD
2020,002m,4.099999904632568,183.9832758688149,285.98635224366666,34537,-2.4000000953674316,1239.5999755859375,SolarRadWm2,TOWD
2021,002m,3.799999952316284,187.70342860671153,290.0938052159946,34824,-1.7000000476837158,1221.5,SolarRadWm2,TOWD
2022,002m,103.35000228881836,253.3803873361434,309.0656572623439,22052,-5.0,1181.5999755859375,SolarRadWm2,TOWD
2017,010m,0.10000000149011612,95.26490752379787,171.6733266672991,6215,-2.200000047683716,770.7999877929688,SolarRadWm2,TOWF
2018,010m,3.9000000953674316,170.18392551695604,268.8305254153285,33127,-4.800000190734863,1207.199951171875,SolarRadWm2,TOWF
2019,010m,4.0,186.139406361139,282.8367177948682,34903,-3.9000000953674316,1123.199951171875,SolarRadWm2,TOWF
2020,010m,4.300000190734863,174.77746002815752,269.84562526592725,34827,-4.699999809265137,1146.800048828125,SolarRadWm2,TOWF
2021,010m,4.199999809265137,178.42023567539232,273.2027835004992,34973,-4.099999904632568,1160.800048828125,SolarRadWm2,TOWF
2022,010m,5.300000190734863,190.1252387612051,284.07406127688455,31515,-4.800000190734863,1162.0999755859375,SolarRadWm2,TOWF
2017,015m,283.3473815917969,361.3015524004176,307.442265536583,17861,0.0,1186.4300537109375,SolarRadWm2,TOWY
2018,015m,247.75448608398438,343.4051711001888,305.40122262072236,17879,0.0,1229.001953125,SolarRadWm2,TOWY
2019,015m,304.9822998046875,375.9494946206963,313.4067859877008,17811,0.0,1163.3992919921875,SolarRadWm2,TOWY
2020,015m,272.1809997558594,353.146185738475,306.4932403580022,18032,0.0,1204.5753173828125,SolarRadWm2,TOWY
2021,015m,274.97259521484375,357.17766653159924,306.32748460173855,17906,0.0,1218.533447265625,SolarRadWm2,TOWY
2022,015m,314.7528991699219,377.9840262110237,311.2105982896399,18027,0.0,1217.83544921875,SolarRadWm2,TOWY
